DISTRICT,NAME OF THE HOSPITAL,CONTACT NO,REGULAR BEDS,,,OXYGEN BEDS,,,ICU BEDS (Ventilator/ CPAP),,,TOTAL BEDS,,,LAST UPDATED,,lat,long,phenom_city,phenom_state,phenom_country
,,,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,DATE,TIME,,,,,
Khammam,313. MAMATA MEDICAL COLLEGE - KHAMMAM,9866181161,80,22,58,55,48,7,12,7,5,147,77,70,01/05/2021,9:05:25 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,314. MARWELL HOSPITAL,7799767734,6,6,0,4,4,0,10,10,0,20,20,0,30/04/2021,6:29:39 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,315. MEDHA HOSPITAL,9603489770,8,0,8,4,0,4,8,0,8,20,0,20,30/04/2021,1:55:49 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,316. MEGHANA HOSPITAL - KHAMMAM,9440294480,4,0,4,4,0,4,8,0,8,16,0,16,01/05/2021,12:59:23 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,317. NEW LIFE EMERGENCY AND MULTISPECIALITY HOSPITAL,8008007716,10,7,3,20,8,12,14,9,5,44,24,20,30/04/2021,7:14:59 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,318. NOVA CARE HOSPITAL - KHAMMAM,9966426425,18,0,18,14,0,14,18,0,18,50,0,50,26/04/2021,3:25:53 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,319. ORANGE HOSPITAL,9866000021,3,0,3,7,0,7,10,0,10,20,0,20,30/04/2021,3:05:31 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,320. PRANEEL MULTI SPECIALITY HOSPITAL,--,5,3,2,3,2,1,7,5,2,15,10,5,30/04/2021,10:29:49 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,321. PRASANTHI HOSPITAL - KHAMMAM,9705835301,10,10,0,7,7,0,3,3,0,20,20,0,01/05/2021,7:51:10 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,322. PULSE HOSPITAL,--,2,2,0,4,2,2,4,3,1,10,7,3,30/04/2021,5:34:52 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,323. SAHASRA MULTI SPECIALTY HOSPITAL,--,2,0,2,3,0,3,6,0,6,11,0,11,01/05/2021,7:10:29 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,324. SAI RAM GASTRO & LIVER HOSPITAL,--,5,4,1,5,5,0,9,0,9,19,9,10,01/05/2021,6:56:59 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"325. SAKETH KRISHNA HOSPITAL , WYRA",9885579123,4,4,0,12,1,11,4,0,4,20,5,15,01/05/2021,7:17:18 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,326. SAMATHA HOSPITAL - MADHIRA,7659864934,15,6,9,5,4,1,5,0,5,25,10,15,01/05/2021,9:01:10 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,327. SANKALPA CSTAR HOSPITAL - KHAMMAM,9003584209,40,40,0,30,30,0,5,5,0,75,75,0,30/04/2021,10:00:30 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,328. SEELAM HOSPITAL - KHAMMAM,9959430003,3,3,0,7,7,0,8,6,2,18,16,2,01/05/2021,8:55:55 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,329. SPANDANA HOSPITAL - KHAMMAM,9154491522,5,4,1,5,5,0,11,5,6,21,14,7,30/04/2021,10:52:40 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,330. SPARSHA NEURO EMARGENCY HOSPITAL KHAMMAM,7702050946,18,4,14,20,8,12,12,0,12,50,12,38,30/04/2021,3:53:19 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"331. SRI ABHAYA HOSPITALS MULTISPECIALITY EMERGENCY AND CRITICAL CARE ,KHAMMAM",9848417867,16,15,1,11,5,6,5,5,0,32,25,7,01/05/2021,8:15:56 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,332. SRI BALAJI ASIAN HOSPITAL - KHAMMAM,9866926022,16,12,4,15,15,0,9,6,3,40,33,7,01/05/2021,10:01:04 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"333. SRI BALAJI CHEST AND DIABETES HOSPITAL ,KHAMMAM",9700335751,3,0,3,4,0,4,13,7,6,20,7,13,30/04/2021,8:42:50 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,334. SRI BHAVANI HOSPITAL,9246947888,5,0,5,6,4,2,9,8,1,20,12,8,30/04/2021,1:46:31 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"335. SRI KRISHNA HOSPITAL , KHAMMAM",9912499164,5,2,3,10,3,7,7,6,1,22,11,11,01/05/2021,7:24:01 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,336. SRI LAKSHMI MADHAVA HOSPITAL,--,0,0,0,7,0,7,4,0,4,11,0,11,30/04/2021,5:49:08 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,337. SRINIVASA HOSPITAL,--,0,0,0,7,0,7,15,9,6,22,9,13,01/05/2021,8:16:19 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,338. SRI RAKSHA HOSPITAL,--,2,2,0,2,2,0,8,4,4,12,8,4,01/05/2021,8:56:25 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,339. SRIRAM KIDNEY & INFERTILITY CENTRE HOSPITAL - KHAMMAM,9966266645,0,0,0,19,0,19,6,0,6,25,0,25,01/05/2021,8:56:46 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,340. SRI SAI MARUTHI GENERAL HOSPITAL KHAMMAM,9849999792,8,6,2,9,9,0,7,0,7,24,15,9,01/05/2021,4:05:24 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,341. SRI VINAYAKA SUPER SPECIALITY HOSPITAL,9666988998,10,0,10,10,0,10,10,0,10,30,0,30,30/04/2021,1:36:08 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,342. SUJATHA HOSPITAL & DIALYSIS CENTRE,--,6,2,4,8,3,5,8,5,3,22,10,12,01/05/2021,8:20:35 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,343. SURAKSHA HOSPITAL,9966436426,26,18,8,12,4,8,14,8,6,52,30,22,30/04/2021,10:12:50 PM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"344. SWATHI HOSPITAL , KHAMMAM",6281388276,10,5,5,3,3,0,12,4,8,25,12,13,01/05/2021,6:35:08 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,345. TEJASWI HOSPITAL - KHAMMAM,9154491522,15,6,9,6,3,3,6,0,6,27,9,18,30/04/2021,10:50:41 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,346. TELANGANA HOSPITAL - KHAMMAM,9010592739,10,0,10,0,0,0,10,9,1,20,9,11,01/05/2021,7:15:27 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"347. USHODAYA HOSPITALS , KHAMMAM",9848454145,10,0,10,28,11,17,12,8,4,50,19,31,01/05/2021,7:55:56 AM,17.2465351,80.1500326,Khammam,Telangana,India
Khammam,"348. VISHWAS MULTISPECIALITY HOSPITAL, KHAMMAM",9208108108,12,8,4,12,6,6,10,6,4,34,20,14,30/04/2021,3:54:36 PM,17.2465351,80.1500326,Khammam,Telangana,India
Komaram Bheem,349. ADITHYA NURSING HOME,9440010586,18,0,18,2,0,2,0,0,0,20,0,20,01/05/2021,8:06:42 AM,,,,,
Komaram Bheem,350. KIMS HOSPITAL,9908508520,38,1,37,2,1,1,10,0,10,50,2,48,01/05/2021,8:03:39 AM,,,,,
Komaram Bheem,351. LAXMI CARE HOSPITAL,8328429208,11,0,11,0,0,0,0,0,0,11,0,11,30/04/2021,12:39:08 PM,,,,,
Komaram Bheem,352. NAZRZTH MISSION HOSPITAL,9912204006,1,0,1,0,0,0,0,0,0,1,0,1,01/05/2021,9:26:33 AM,,,,,
Komaram Bheem,353. NEW CARE HOSPITAL,8886948611,4,1,3,2,0,2,0,0,0,6,1,5,30/04/2021,12:25:09 PM,,,,,
Komaram Bheem,354. PRAJA LIFE CARE HOSPITAL,7989318904,10,5,5,10,10,0,1,1,0,21,16,5,01/05/2021,7:57:35 AM,,,,,
Komaram Bheem,355. SRINIVASA CLINIC,7386461701,2,0,2,0,0,0,0,0,0,2,0,2,29/04/2021,10:24:37 AM,,,,,
Komaram Bheem,356. VIJAYA HOSPITAL,9849640656,10,0,10,2,0,2,0,0,0,12,0,12,30/04/2021,6:14:43 PM,,,,,
Komaram Bheem,357. VIJETHA HOSPITAL,7013599871,2,0,2,2,0,2,4,0,4,8,0,8,01/05/2021,9:37:34 AM,,,,,
Mahabubabad,358. AKSHAYA HOSPITAL-MAHABUBABAD,9842638209,5,3,2,5,3,2,2,2,0,12,8,4,29/04/2021,11:29:08 AM,,,,,
Mahabubabad,359. SAI MULTISPECIALITY HOSPITAL BESIDE BUSTAND,9676333833,20,0,20,23,20,3,14,1,13,57,21,36,29/04/2021,9:34:24 AM,,,,,
Mahabubnagar,360. AGUR PRIME HOSPITAL,--,10,3,7,4,4,0,4,4,0,18,11,7,30/04/2021,8:40:42 PM,,,,,
Mahabubnagar,361. ANILS SURGICARE HOSPITAL,9848421172,4,0,4,0,0,0,0,0,0,4,0,4,30/04/2021,7:55:24 PM,,,,,
Mahabubnagar,362. CSR CHILDRENS HOSPITAL,--,0,0,0,3,1,2,2,0,2,5,1,4,30/04/2021,11:28:26 AM,,,,,
Mahabubnagar,"363. MALLIKA HOSPITAL SUPER SPECIALITY CENTRE-RAJENDRA NAGAR,MBNR",9966431276,0,0,0,20,17,3,21,5,16,41,22,19,01/05/2021,9:52:10 AM,,,,,
Mahabubnagar,364. NAVODAYA INSTITUTE OF MEDICAL SCIENCE - MAHBUBNAGAR,9346926084,30,25,5,12,12,0,46,44,2,88,81,7,01/05/2021,9:49:59 AM,,,,,
Mahabubnagar,365. NEHA SUNSHINE HOSPITAL - MAHABUBNAGAR,7013496425,36,3,33,4,2,2,10,6,4,50,11,39,01/05/2021,7:59:59 AM,,,,,
Mahabubnagar,366. PANCHAVATI-MAHABUBNAGAR,9738279000,0,0,0,54,54,0,26,26,0,80,80,0,01/05/2021,8:11:42 AM,,,,,
Mahabubnagar,367. SRI KRISHNA SUPER SPECIALITY HOSPITAL,9399996623,0,0,0,0,0,0,14,3,11,14,3,11,30/04/2021,3:30:34 PM,,,,,
Mahabubnagar,368. SUSHRUTHA PEOPLE HOSPITAL - MAHABUBNAGAR,9866457501,10,4,6,12,12,0,12,0,12,34,16,18,01/05/2021,8:24:21 AM,,,,,
Mahabubnagar,"369. SVS MEDICAL COLLEGE - YENUGONDA, MAHBUBNAGAR",7659066270,100,15,85,200,45,155,50,4,46,350,64,286,01/05/2021,9:26:56 AM,,,,,
Mahabubnagar,370. VEEKSHA HOSPITAL - MAHBUBNAGAR,8074182963,9,9,0,10,3,7,11,9,2,30,21,9,30/04/2021,5:12:14 PM,,,,,
Mancherial,371. ABHAYA KIDNEY ANDMULTISPECIALTY HOSPITAL,9866669432,0,0,0,3,0,3,12,10,2,15,10,5,29/04/2021,9:26:13 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,372. AMRUTHA HOSPITAL,9553953374,13,0,13,8,3,5,9,7,2,30,10,20,28/04/2021,9:21:31 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,"373. ARYAN HOSPITAL , ISLAMPUR, BELLAMPALLY CHOWRASTHA MANCHERIAL",9849535143,14,6,8,5,5,0,9,8,1,28,19,9,25/04/2021,8:11:20 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,374. CHANDRA HOSPITALS,9489317667,0,0,0,0,0,0,15,15,0,15,15,0,29/04/2021,4:38:17 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,"375. HEALTH CARE HOSPITAL, MANCHERIAL",9347610162,0,0,0,0,0,0,14,6,8,14,6,8,24/04/2021,12:14:01 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,"376. JAI SAI HOSPITAL , BELLAMPALLY CHOWRASTA , MANCHERIAL",8686863667,4,0,4,6,0,6,7,0,7,17,0,17,28/04/2021,9:19:29 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,377. MAYURI HOSPITAL,9110346771,0,0,0,0,0,0,20,12,8,20,12,8,29/04/2021,8:59:13 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,378. MEDILIFE MULTI SPECIALITY HOSPITAL,9949940888,12,12,0,4,4,0,9,9,0,25,25,0,30/04/2021,11:58:13 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,379. MUKESH HOSPITALS,9849114878,0,0,0,6,0,6,5,1,4,11,1,10,28/04/2021,5:42:39 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,380. OM SAI MULTISPECIALITY HOSPITAL,9493969345,0,0,0,10,6,4,18,12,6,28,18,10,28/04/2021,9:11:03 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,381. PULSE CRITICAL CARE HOSPITAL,9440769353,3,3,0,3,3,0,4,2,2,10,8,2,29/04/2021,10:04:01 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,382. SANJEEVANI HOSPITAL,9966247347,6,0,6,0,0,0,5,0,5,11,0,11,19/04/2021,4:47:50 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,"383. SRI AGASTYA INSTITUTE OF MEDICAL SCIENCE ( AIMS HOSPITAL),",9550415582,9,4,5,5,3,2,15,2,13,29,9,20,29/04/2021,8:07:39 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,384. SRI GANESH HOSPITAL - MANCHERIAL,9550251255,10,10,0,12,4,8,12,10,2,34,24,10,30/04/2021,4:05:56 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,"385. Sri Krishna Hospital,Mancherial",9849273774,0,0,0,10,0,10,8,0,8,18,0,18,29/04/2021,1:03:13 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,386. SRI MITHRA MULTISPECIALITY HOSPITAL,9908595420,5,1,4,4,3,1,4,3,1,13,7,6,25/04/2021,12:46:57 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,387. SRINIDHI HOSPITAL,9849633643,4,0,4,3,0,3,6,0,6,13,0,13,26/04/2021,8:59:07 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,388. SRI RAKSHA HOSPITAL - MANCHERIAL,9618736838,0,0,0,10,2,8,10,8,2,20,10,10,30/04/2021,11:22:10 AM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,389. SRI SAI LIFELINE HOSPITAL - MANCHERIAL,9505697919,0,0,0,13,1,12,17,8,9,30,9,21,30/04/2021,10:31:58 PM,18.87074,79.42863,Mancheral,Telangana,India
Mancherial,390. Surakasha Hospital,6302875970,0,0,0,5,0,5,10,0,10,15,0,15,29/04/2021,10:31:02 AM,18.87074,79.42863,Mancheral,Telangana,India
Medak,391. AMMA NURSING HOME,9951940002,18,0,18,2,0,2,0,0,0,20,0,20,28/04/2021,4:09:52 PM,18.04531,78.26078,Medak,Telangana,India
Medak,392. ANNAPURNA NURSING HOME,9618423442,10,0,10,4,0,4,0,0,0,14,0,14,28/04/2021,4:10:06 PM,18.04531,78.26078,Medak,Telangana,India
Medak,393. ANURADHA NURSING HOME,9908255590,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:00:44 PM,18.04531,78.26078,Medak,Telangana,India
Medak,394. BALAJI NURSING HOME RAMAYAMPET,9848945338,18,0,18,2,0,2,0,0,0,20,0,20,28/04/2021,4:06:40 PM,18.11726,78.43548,Ramayampet,Telangana,India
Medak,395. BEST HOSPITAL,9989098177,5,0,5,6,0,6,0,0,0,11,0,11,28/04/2021,4:00:57 PM,18.04531,78.26078,Medak,Telangana,India
Medak,396. BHARGAVI NURSING HOME,9440022010,3,0,3,2,0,2,0,0,0,5,0,5,28/04/2021,4:11:18 PM,18.04531,78.26078,Medak,Telangana,India
Medak,397. DANGORIA CHARITABLE TURST,9440049586,20,0,20,0,0,0,0,0,0,20,0,20,28/04/2021,4:10:41 PM,18.04531,78.26078,Medak,Telangana,India
Medak,398. GANESH HOSPITAL,7989633131,7,0,7,0,0,0,0,0,0,7,0,7,28/04/2021,4:08:37 PM,18.04531,78.26078,Medak,Telangana,India
Medak,399. GEETHA NNURSING HOME,9052029289,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:08:13 PM,18.04531,78.26078,Medak,Telangana,India
Medak,400. HELP HOSPITAL,9000073884,3,0,3,2,0,2,0,0,0,5,0,5,28/04/2021,4:01:12 PM,18.04531,78.26078,Medak,Telangana,India
Medak,401. JAYAKRISHNA HOSPITAL,9440021497,12,0,12,3,0,3,0,0,0,15,0,15,28/04/2021,4:01:33 PM,18.04531,78.26078,Medak,Telangana,India
Medak,402. JAYA LAXMI ORTHOSPIC HOSPITAL,9848308610,14,0,14,2,0,2,0,0,0,16,0,16,28/04/2021,4:06:26 PM,18.04531,78.26078,Medak,Telangana,India
Medak,403. JYOTHI NURSING HOME,9989098177,11,0,11,0,0,0,0,0,0,11,0,11,28/04/2021,4:01:47 PM,18.04531,78.26078,Medak,Telangana,India
Medak,"404. LALITHA DEVI NURSING HOME, RAMAYAMPET",9866864662,16,0,16,2,0,2,2,0,2,20,0,20,28/04/2021,4:06:55 PM,18.11726,78.43548,Ramayampet,Telangana,India
Medak,405. LIFE CARE NURSING HOME,9440486558,10,0,10,6,0,6,0,0,0,16,0,16,28/04/2021,4:02:03 PM,18.04531,78.26078,Medak,Telangana,India
Medak,406. MADHAVI NURSING HOME,9866101318,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:09:05 PM,18.04531,78.26078,Medak,Telangana,India
Medak,"407. MAHESHWARA MEDICAL COLLEGE, CHITKU. VILLAGE, MEDAK",9849529783,450,0,450,95,0,95,75,19,56,620,19,601,29/04/2021,9:44:07 AM,18.04531,78.26078,Medak,Telangana,India
Medak,408. MEDAK NEURO SUPER SPECIALTY HOSPITAL,8147725067,6,0,6,2,0,2,0,0,0,8,0,8,28/04/2021,4:02:16 PM,18.04531,78.26078,Medak,Telangana,India
Medak,409. MEDAK NURSING HOME,9704063455,2,0,2,2,0,2,3,0,3,7,0,7,28/04/2021,4:02:30 PM,18.04531,78.26078,Medak,Telangana,India
Medak,410. MEDAK ORTHOPEDIC AND GENERAL HOSPITAL,9866093923,10,0,10,10,0,10,1,0,1,21,0,21,28/04/2021,4:02:44 PM,18.04531,78.26078,Medak,Telangana,India
Medak,411. MEGA HOSPITAL,9502990066,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:10:50 PM,18.04531,78.26078,Medak,Telangana,India
Medak,412. MNR MEDICAL COLLEGE & HOSPITAL - MEDAK,7330999246,150,3,147,70,33,37,10,10,0,230,46,184,30/04/2021,5:34:40 PM,18.04531,78.26078,Medak,Telangana,India
Medak,413. NAREN HOSPITAL,7799341041,4,2,2,4,4,0,0,0,0,8,6,2,28/04/2021,4:07:15 PM,18.04531,78.26078,Medak,Telangana,India
Medak,414. NIHAAL NURSING HOME,9440885464,10,0,10,5,0,5,0,0,0,15,0,15,28/04/2021,4:02:57 PM,18.04531,78.26078,Medak,Telangana,India
Medak,415. OKAZ MULTI SPECIALITY HOSPITAL,9908382091,6,0,6,2,0,2,0,0,0,8,0,8,28/04/2021,5:30:27 PM,18.04531,78.26078,Medak,Telangana,India
Medak,416. PADMALAYA HOSPITAL,9959801399,15,0,15,5,0,5,0,0,0,20,0,20,28/04/2021,4:08:28 PM,18.04531,78.26078,Medak,Telangana,India
Medak,417. PULSE HOSPITAL,9959474132,5,0,5,4,0,4,0,0,0,9,0,9,28/04/2021,4:03:12 PM,18.04531,78.26078,Medak,Telangana,India
Medak,418. PUSHPA CHILDRENS HOSPITAL,9393940555,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:03:35 PM,18.04531,78.26078,Medak,Telangana,India
Medak,419. SAI DATTA NURSING HOME,9849721334,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:03:58 PM,18.04531,78.26078,Medak,Telangana,India
Medak,420. SATHWIK HOSPITAL,9963432646,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:04:11 PM,18.04531,78.26078,Medak,Telangana,India
Medak,421. SHIVA DATTA HOSPITAL,9908836015,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:09:23 PM,18.04531,78.26078,Medak,Telangana,India
Medak,422. SHIVA JYOTHI NURSING HOME,8500201229,2,0,2,0,0,0,0,0,0,2,0,2,28/04/2021,4:04:26 PM,18.04531,78.26078,Medak,Telangana,India
Medak,423. SHIVANANDA HOSPITAL,9440383819,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:04:40 PM,18.04531,78.26078,Medak,Telangana,India
Medak,424. SIRI MATERNITY NURSING HOME,9849031699,3,0,3,2,0,2,0,0,0,5,0,5,28/04/2021,4:09:50 PM,18.04531,78.26078,Medak,Telangana,India
Medak,425. SRI AKSHAYA ORTHOPEDIC HOSPITAL,9000884203,4,0,4,0,0,0,0,0,0,4,0,4,28/04/2021,4:09:29 PM,18.04531,78.26078,Medak,Telangana,India
Medak,426. SRI BHARATH CHILDRENS HOSPITAL,9704149162,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:04:54 PM,18.04531,78.26078,Medak,Telangana,India
Medak,427. SRI BHARATHI NURSING HOME,9291664433,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:05:07 PM,18.04531,78.26078,Medak,Telangana,India
Medak,428. SRI GAYATRI HOSPITAL,9440386082,15,0,15,5,0,5,0,0,0,20,0,20,28/04/2021,4:08:41 PM,18.04531,78.26078,Medak,Telangana,India
Medak,429. SRI MALLAGOUD HOSPITAL,9542392935,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:04:44 PM,18.04531,78.26078,Medak,Telangana,India
Medak,430. SRI MANJEERA HOSPITAL,9553777007,0,0,0,4,0,4,0,0,0,4,0,4,28/04/2021,4:06:09 PM,18.04531,78.26078,Medak,Telangana,India
Medak,431. SRINIVASA NURSING HOME RAMAYAMPET,9989230500,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:07:55 PM,18.11726,78.43548,Ramayampet,Telangana,India
Medak,432. SRI RAGAVENDRA NURSING HOME,9440479762,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:07:39 PM,18.04531,78.26078,Medak,Telangana,India
Medak,433. SRI SAI CHANDRA NURSING HOME,9440003944,16,0,16,4,0,4,0,0,0,20,0,20,28/04/2021,4:05:21 PM,18.04531,78.26078,Medak,Telangana,India
Medak,434. SRI SAI HOSPITAL RAMAYAMPET,9963813690,4,0,4,4,0,4,0,0,0,8,0,8,28/04/2021,4:07:29 PM,18.11726,78.43548,Ramayampet,Telangana,India
Medak,435. SRI SAIKRISHNA NURSING HOME RAMAYAMPET,9440006395,10,0,10,5,0,5,0,0,0,15,0,15,28/04/2021,4:07:42 PM,18.11726,78.43548,Ramayampet,Telangana,India
Medak,436. SRI SAI KRISHNA TOOPRAN NURSING HOME,9849351056,6,0,6,2,0,2,2,0,2,10,0,10,28/04/2021,4:06:21 PM,18.04531,78.26078,Medak,Telangana,India
Medak,437. SRI SURYA NURSING HOME,9440006013,10,0,10,0,0,0,0,0,0,10,0,10,28/04/2021,4:05:37 PM,18.04531,78.26078,Medak,Telangana,India
Medak,438. SRI VENKATESHWARA NURSING HOME,9441537155,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:03:43 PM,18.04531,78.26078,Medak,Telangana,India
Medak,439. SRK HOSPITAL,7337083059,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:05:16 PM,18.04531,78.26078,Medak,Telangana,India
Medak,440. SUFI HOSPITAL,7358568276,15,11,4,2,2,0,8,4,4,25,17,8,28/04/2021,11:16:13 PM,18.04531,78.26078,Medak,Telangana,India
Medak,441. SUSHMA HOSPITAL,9440132700,10,0,10,5,0,5,0,0,0,15,0,15,28/04/2021,4:05:39 PM,18.04531,78.26078,Medak,Telangana,India
Medak,442. TVP CHARY NURSINGH HOME,9000751141,8,0,8,2,0,2,0,0,0,10,0,10,28/04/2021,4:04:04 PM,18.04531,78.26078,Medak,Telangana,India
Medak,443. UMA SANGAMESHWARA NURSING HOME,9440227742,15,0,15,0,0,0,0,0,0,15,0,15,28/04/2021,4:08:58 PM,18.04531,78.26078,Medak,Telangana,India
Medak,444. YASHASVI CHILDREN HOSPITAL,8464927644,8,0,8,3,0,3,0,0,0,11,0,11,28/04/2021,4:08:10 PM,18.04531,78.26078,Medak,Telangana,India
Medchal,"445. AADITYA HOSPITAL, ALWAL",9030817553,16,5,11,0,0,0,4,0,4,20,5,15,01/05/2021,9:29:48 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"446. AASHRITHA HOSPITAL,MALLAPUR",9502742949,37,0,37,5,0,5,10,1,9,52,1,51,28/04/2021,8:05:53 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"447. ADITHYA HOSPITALS, MEDCHAL",9848278370,6,0,6,8,0,8,9,4,5,23,4,19,29/04/2021,8:14:32 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,448. ADITHYA HOSPITAL - UPPAL,9848844610,10,10,0,12,12,0,6,6,0,28,28,0,01/05/2021,8:13:29 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,449. ADRM Hospital-Ramanthapur,9959656775,6,6,0,0,0,0,4,0,4,10,6,4,30/04/2021,8:23:07 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,450. ADVANCED ENDOCRINE AND DIABETES HOSPITAL-KUKATPALLY,8885321212,4,4,0,4,3,1,2,1,1,10,8,2,30/04/2021,9:05:29 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"451. ADVITHA CHILDREN AND MULTISPEICALITY HOSPTIAL (A UNIT OF ASHITHA HEALTH CARE), MEDCHAL",9966666360,5,5,0,10,10,0,5,3,2,20,18,2,30/04/2021,3:16:35 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,452. AMRITA ENT HEAD AND NECK HOSPITAL,7702965698,6,5,1,7,4,3,4,3,1,17,12,5,01/05/2021,8:13:43 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"453. ANKURA HOSPITAL FOR WOMEN AND CHILDREN( A UNIT OF ANKURA MEDICAL AND RESEARCH PVT LTD), KUKATPALLY",9866283693,6,0,6,5,0,5,9,0,9,20,0,20,24/04/2021,7:54:28 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"454. ANKURA KODALI HOSPITAL FOR WOMEN AND CHILDREN, BALANAGAR",9966759989,0,0,0,18,9,9,0,0,0,18,9,9,30/04/2021,9:02:10 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"455. ANUKRISHNA HOSPITAL, MALKAJGIRI",6300134614,20,10,10,5,0,5,6,4,2,31,14,17,29/04/2021,9:02:36 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,456. APEX HOSPITAL - UPPAL,9885513204,4,4,0,5,5,0,6,6,0,15,15,0,28/04/2021,1:47:33 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"457. ARC HOSPITAL, ECIL",9348227797,8,0,8,0,0,0,0,0,0,8,0,8,29/04/2021,10:32:22 AM,17.629722,78.481389,Medchal,Telangana,India
